Wavelength (nm),Normalized Intensity
1066.5186862967157,0.6934936350777936
1066.5254813137033,0.6987270155586989
1066.5322763306908,0.703960396039604
1066.5390713476784,0.7087694483734088
1066.545866364666,0.7131541725601132
1066.5526613816535,0.7227369165487978
1066.559456398641,0.7265558698727017
1066.5662514156286,0.7295261669024046
1066.5730464326161,0.731930693069307
1066.5798414496037,0.7341937765205093
1066.5866364665912,0.7305516265912306
1066.5934314835788,0.7315417256011316
1066.6002265005664,0.7321074964639323
1066.607021517554,0.7323903818953326
1066.6138165345415,0.7322489391796323
1066.6206115515288,0.7316831683168318
1066.6274065685163,0.7309759547383311
1066.634201585504,0.7295615275813296
1066.6409966024914,0.7312352663837813
1066.647791619479,0.7284064120697784
1066.6545866364665,0.7250117868929751
1066.661381653454,0.7210513908533711
1066.6681766704417,0.7170909948137671
1066.6749716874292,0.708910891089109
1066.6817667044168,0.7041018387553042
1066.6885617214043,0.6992927864214994
1066.6953567383919,0.6942008486562943
1066.7021517553794,0.6884016973125885
1066.708946772367,0.6820367751060821
1066.7157417893545,0.6758132956152759
1066.722536806342,0.6693069306930693
1066.7293318233296,0.6625176803394626
1066.7361268403172,0.6560113154172561
1066.7429218573047,0.64992927864215
1066.7497168742923,0.6432814710042434
1066.7565118912798,0.6363507779349364
1066.7633069082672,0.6294200848656295
1066.7701019252547,0.6220650636492222
1066.7768969422423,0.6145685997171146
1066.7836919592298,0.6070721357850072
1066.7904869762174,0.5994342291371996
1066.797281993205,0.5922206506364923
1066.8040770101925,0.5851485148514852
1066.81087202718,0.5782178217821783
1066.8176670441676,0.5712871287128714
1066.8244620611551,0.5640735502121642
1066.8312570781427,0.5565770862800566
1066.8380520951303,0.5485148514851487
1066.8448471121178,0.5400282885431401
1066.8516421291054,0.5314002828854315
1066.858437146093,0.522913719943423
